trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
3,1231,29.2,8,10,3,0.012997562956946,0.023720552396426,0.5,0
6,351,73.52,8,1,3,0.03988603988604,0.209458689458689,0.571428571428571,0
1,1049,40.41,5,8,5,0.013346043851287,0.038522402287893,0.357142857142857,0
5,497,17.85,1,6,2,0.006036217303823,0.035915492957747,0.333333333333333,0
4,445,28.06,0,4,4,0.056179775280899,0.063056179775281,0,0
6,1107,81.63,4,10,1,0.014453477868112,0.073739837398374,0.25,0
4,391,74.52,3,1,1,0.063938618925831,0.190588235294118,0.12,0
2,1714,83.56,11,2,5,0.016336056009335,0.048751458576429,0.392857142857143,1
2,1203,48.35,3,1,1,0.019950124688279,0.040191188694929,0.125,0
3,1574,45.79,6,6,5,0.017789072426938,0.029091486658196,0.214285714285714,0
1,1749,71.1,1,2,1,0.006861063464837,0.04065180102916,0.083333333333333,0
5,1823,88.66,8,1,5,0.013165112452002,0.048634119583105,0.333333333333333,0
1,174,96,0,2,2,0.109195402298851,0.551724137931034,0,0
2,1641,51.34,10,6,2,0.015234613040829,0.031285801340646,0.4,1
1,900,69.02,6,5,4,0.011111111111111,0.076688888888889,0.6,0
4,1755,24.25,10,7,2,0.006837606837607,0.013817663817664,0.833333333333333,0
1,1054,4.08,5,6,5,0.023719165085389,0.003870967741935,0.2,1
1,963,38.73,9,1,1,0.003115264797508,0.040218068535826,3,0
6,676,36.61,0,3,3,0.00887573964497,0.054156804733728,0,0
2,179,6.49,11,5,4,0.027932960893855,0.036256983240224,2.2,0
3,485,73.39,3,3,1,0.024742268041237,0.151319587628866,0.25,0
6,1829,22.63,7,5,0,0.014215418261345,0.012372881355932,0.269230769230769,0
2,150,60.24,4,3,1,0.053333333333333,0.4016,0.5,0
6,631,44.78,2,5,5,0.009508716323296,0.070966719492869,0.333333333333333,0
4,543,26.23,6,4,1,0.016574585635359,0.048305709023941,0.666666666666667,0
1,46,21.96,11,4,1,0.521739130434783,0.477391304347826,0.458333333333333,0
6,1543,27.91,6,2,2,0.008425145819832,0.018088139987038,0.461538461538462,0
2,1765,85.29,8,5,3,0.011331444759207,0.048322946175637,0.4,0
4,745,92.43,10,3,2,0.001342281879195,0.12406711409396,10,0
6,1136,99.39,10,3,5,0.025528169014085,0.087491197183099,0.344827586206897,0
3,517,31.59,11,8,1,0.013539651837524,0.06110251450677,1.57142857142857,0
5,142,53.7,4,1,4,0.028169014084507,0.378169014084507,1,0
1,1266,45.08,9,3,0,0.006319115323855,0.035608214849921,1.125,0
6,584,81.16,7,10,0,0.035958904109589,0.138972602739726,0.333333333333333,0
5,384,5.61,3,9,4,0.041666666666667,0.014609375,0.1875,0
1,1029,99.19,2,8,1,0.016520894071915,0.096394557823129,0.117647058823529,0
1,68,38.57,10,2,3,0.323529411764706,0.567205882352941,0.454545454545455,0
4,347,56.91,8,2,4,0.046109510086455,0.164005763688761,0.5,0
1,1676,39.23,8,10,1,0.004773269689737,0.02340692124105,1,0
3,239,2.16,0,7,0,0.087866108786611,0.009037656903766,0,0
6,1372,83.08,10,8,4,0.003644314868805,0.060553935860058,2,0
6,819,80.67,5,10,1,0.002442002442002,0.098498168498169,2.5,0
3,1446,6.37,10,3,0,0.020746887966805,0.004405255878285,0.333333333333333,0
2,842,7.33,3,6,1,0.03562945368171,0.008705463182898,0.1,0
6,1747,84.54,3,1,3,0.01717229536348,0.048391528334287,0.1,0
5,1313,10.43,0,8,5,0.006092916984006,0.007943640517898,0,0
6,468,90.66,7,3,0,0.064102564102564,0.193717948717949,0.233333333333333,0
3,629,66.15,5,10,1,0.036565977742448,0.10516693163752,0.217391304347826,0
1,151,67.03,9,8,0,0.006622516556291,0.443907284768212,9,0
4,1034,4.92,11,6,4,0.02321083172147,0.004758220502901,0.458333333333333,0
3,422,12.28,9,3,5,0.011848341232228,0.029099526066351,1.8,0
1,62,97.71,9,5,5,0.32258064516129,1.57596774193548,0.45,0
4,340,80.66,11,4,2,0.011764705882353,0.237235294117647,2.75,0
6,541,27.67,10,8,5,0.027726432532348,0.051146025878004,0.666666666666667,0
2,1817,9.95,10,7,3,0.012658227848101,0.005476059438635,0.434782608695652,0
4,1427,93.21,3,2,2,0.017519271198318,0.065318850735809,0.12,0
4,1649,32.27,0,8,1,0.000606428138266,0.019569436021831,0,0
3,1736,79.36,2,9,5,0.004608294930876,0.045714285714286,0.25,0
3,752,23.9,2,8,0,0.003989361702128,0.031781914893617,0.666666666666667,0
2,1000,12.51,9,7,1,0.011,0.01251,0.818181818181818,0
4,1519,90.38,8,5,2,0.007899934167215,0.059499670836076,0.666666666666667,0
4,192,64.91,7,6,5,0.046875,0.338072916666667,0.777777777777778,0
6,1060,71.23,1,0,5,0.018867924528302,0.067198113207547,0.05,0
3,828,68.01,7,1,4,0.026570048309179,0.08213768115942,0.318181818181818,0
3,1098,55.63,10,4,0,0.007285974499089,0.050664845173042,1.25,0
1,1578,94.43,3,6,3,0.001901140684411,0.059841571609633,1,0
1,722,55.25,1,4,2,0.03601108033241,0.076523545706371,0.038461538461539,0
5,1446,92.06,2,1,2,0.008990318118949,0.063665283540802,0.153846153846154,0
6,219,94.15,9,0,1,0.118721461187215,0.429908675799087,0.346153846153846,0
4,91,78.15,7,3,3,0.197802197802198,0.858791208791209,0.388888888888889,0
3,494,47.77,2,8,1,0.058704453441296,0.0967004048583,0.068965517241379,0
3,287,68.23,5,1,0,0.073170731707317,0.237735191637631,0.238095238095238,0
2,1579,63.52,10,0,5,0.016466117796074,0.040227992400253,0.384615384615385,0
6,1083,95.65,4,7,1,0.020313942751616,0.088319482917821,0.181818181818182,0
6,320,26.99,0,4,5,0.053125,0.08434375,0,0
3,847,49.05,1,9,5,0.035419126328217,0.057910271546635,0.033333333333333,0
1,1362,80.43,7,10,1,0.008810572687225,0.059052863436123,0.583333333333333,0
3,89,27.22,3,7,5,0.292134831460674,0.305842696629213,0.115384615384615,0
4,322,83.14,9,8,2,0.052795031055901,0.258198757763975,0.529411764705882,0
5,753,46.95,2,8,3,0.00132802124834,0.062350597609562,2,0
4,479,46.28,11,6,0,0.014613778705637,0.096617954070981,1.57142857142857,0
6,258,7.85,3,0,1,0.007751937984496,0.030426356589147,1.5,0
4,1630,33.48,0,7,4,0.004907975460123,0.020539877300614,0,0
5,507,60.93,7,4,4,0.053254437869823,0.120177514792899,0.259259259259259,0
2,1497,34.02,1,0,3,0.018704074816299,0.022725450901804,0.035714285714286,0
6,1593,59.82,5,6,2,0.011299435028249,0.037551789077213,0.277777777777778,0
6,203,29.2,11,3,2,0.024630541871921,0.14384236453202,2.2,0
1,1084,10.62,9,8,4,0.014760147601476,0.00979704797048,0.5625,0
6,280,62.9,3,5,4,0.092857142857143,0.224642857142857,0.115384615384615,0
3,1137,60.94,6,7,0,0.01495162708883,0.053597185576077,0.352941176470588,0
4,168,9.35,6,6,5,0.136904761904762,0.055654761904762,0.260869565217391,0
6,1243,66.54,8,8,4,0.01206757843926,0.053531777956557,0.533333333333333,0
2,154,4.4,2,4,5,0.045454545454546,0.028571428571429,0.285714285714286,0
1,63,99.7,8,10,5,0.031746031746032,1.58253968253968,4,0
6,1161,37.21,8,9,3,0.006029285099053,0.032049956933678,1.14285714285714,0
4,515,92.19,1,1,0,0.038834951456311,0.179009708737864,0.05,0
5,1035,40.73,4,0,0,0.005797101449275,0.039352657004831,0.666666666666667,0
6,1208,64.93,8,2,0,0.024834437086093,0.05375,0.266666666666667,0
5,889,48.49,11,5,2,0.032620922384702,0.054544431946007,0.379310344827586,0
4,1095,76.99,1,6,2,0.011872146118722,0.070310502283105,0.076923076923077,0
4,1763,21.77,0,0,1,0.006239364719229,0.012348269994328,0,0
4,577,93.37,9,9,1,0.046793760831889,0.161819757365685,0.333333333333333,0
3,913,65.93,0,7,0,0.008762322015334,0.072212486308872,0,0
2,607,78.51,11,1,5,0.014827018121911,0.129341021416804,1.22222222222222,0
3,427,79.03,8,3,0,0.007025761124122,0.185081967213115,2.66666666666667,0
1,151,18.3,9,8,0,0.112582781456954,0.121192052980132,0.529411764705882,0
5,672,34.76,0,9,1,0.038690476190476,0.051726190476191,0,0
1,1730,11.13,8,7,0,0.012138728323699,0.006433526011561,0.380952380952381,1
1,182,60.35,11,8,4,0.021978021978022,0.331593406593407,2.75,0
3,1710,11.63,6,4,3,0.013450292397661,0.006801169590643,0.260869565217391,0
4,1168,93.3,10,7,2,0.004280821917808,0.079880136986301,2,0
3,440,77.6,4,2,3,0.043181818181818,0.176363636363636,0.210526315789474,0
1,670,26.13,10,7,0,0.044776119402985,0.039,0.333333333333333,1
1,886,97.49,4,9,0,0.005643340857788,0.110033860045147,0.8,0
5,389,8.11,4,6,2,0.056555269922879,0.020848329048843,0.181818181818182,0
5,1628,71.69,10,4,4,0.015356265356265,0.044035626535627,0.4,0
2,1323,43.26,4,6,5,0.018896447467876,0.032698412698413,0.16,0
2,1425,72.87,4,2,1,0.016842105263158,0.051136842105263,0.166666666666667,0
2,354,0.58,7,3,1,0.028248587570622,0.001638418079096,0.7,0
6,183,6.14,2,10,2,0.120218579234973,0.033551912568306,0.090909090909091,0
5,1153,33.14,10,0,3,0.02601908065915,0.028742411101474,0.333333333333333,0
2,180,15.39,6,3,2,0.15,0.0855,0.222222222222222,0
5,1468,97.89,11,0,5,0.002043596730245,0.066682561307902,3.66666666666667,0
6,1008,48.56,0,9,2,0.015873015873016,0.048174603174603,0,0
1,1823,24.46,4,4,5,0.014810751508503,0.013417443773999,0.148148148148148,1
3,1175,72.12,11,6,4,0.016170212765957,0.061378723404255,0.578947368421053,0
2,1253,40.43,4,6,1,0.016759776536313,0.032266560255387,0.19047619047619,0
4,529,2.09,6,4,0,0.003780718336484,0.003950850661626,3,0
3,1825,44.12,3,7,3,0.007123287671233,0.024175342465753,0.230769230769231,0
1,27,95.3,3,2,3,0.888888888888889,3.52962962962963,0.125,0
6,254,74.2,0,4,0,0.110236220472441,0.292125984251969,0,0
1,614,71.57,6,8,2,0.047231270358306,0.116563517915309,0.206896551724138,1
1,1486,36.36,9,4,4,0.006056527590848,0.024468371467026,1,0
5,1361,94.21,8,10,3,0.010286554004409,0.069221160911095,0.571428571428571,0
1,1509,4.08,10,9,3,0.01325381047051,0.002703777335984,0.5,1
1,1103,90.95,3,5,1,0.023572076155938,0.0824569356301,0.115384615384615,1
3,1694,99.15,4,2,1,0.003541912632822,0.058530106257379,0.666666666666667,0
4,697,81.24,4,8,1,0.028694404591105,0.116556671449067,0.2,0
6,725,66.37,2,4,4,0.00551724137931,0.091544827586207,0.5,0
6,1575,55.42,11,8,3,0.002539682539683,0.035187301587302,2.75,0
5,973,48.59,10,1,1,0.015416238437821,0.049938335046249,0.666666666666667,0
6,897,83.34,7,5,5,0.015607580824972,0.092909698996656,0.5,0
4,1095,15.8,11,4,0,0.021917808219178,0.014429223744292,0.458333333333333,0
1,1211,0.8,10,4,0,0.018166804293972,0.000660611065235,0.454545454545455,1
1,117,32.84,9,0,4,0.170940170940171,0.280683760683761,0.45,0
2,63,72.05,10,0,1,0.333333333333333,1.14365079365079,0.476190476190476,0
2,734,8.12,4,0,0,0.040871934604905,0.011062670299728,0.133333333333333,0
1,1406,77.48,7,1,5,0.016358463726885,0.055106685633001,0.304347826086957,1
1,481,92.12,5,4,3,0.01039501039501,0.191517671517672,1,0
3,943,2.86,10,1,0,0.018027571580064,0.003032873806999,0.588235294117647,0
2,965,64.51,5,1,5,0.018652849740933,0.066849740932643,0.277777777777778,0
5,175,38.5,10,9,0,0.125714285714286,0.22,0.454545454545455,0
6,1477,59.6,3,8,2,0.008124576844956,0.040352064996615,0.25,0
5,95,15.24,8,7,2,0.021052631578947,0.160421052631579,4,0
3,1544,2.6,9,2,3,0.003886010362694,0.001683937823834,1.5,0
2,1534,99.01,10,3,1,0.014993481095176,0.064543676662321,0.434782608695652,0
1,1207,28.32,9,10,3,0.009113504556752,0.023463131731566,0.818181818181818,0
3,1189,79.01,1,1,3,0.018502943650126,0.066450798990749,0.045454545454546,0
2,1598,14.79,10,10,5,0.001877346683354,0.009255319148936,3.33333333333333,0
3,387,77.81,9,4,0,0.007751937984496,0.201059431524548,3,0
5,157,33.89,11,3,3,0.146496815286624,0.215859872611465,0.478260869565217,0
3,1170,31.54,6,7,0,0.01965811965812,0.026957264957265,0.260869565217391,0
4,179,90.91,6,0,5,0.078212290502793,0.507877094972067,0.428571428571429,0
4,771,79.76,0,2,1,0.031128404669261,0.103450064850843,0,0
4,642,80.45,2,3,4,0.038940809968847,0.125311526479751,0.08,0
2,1759,98.46,5,4,4,0.01591813530415,0.055974985787379,0.178571428571429,1
4,347,85.42,9,4,0,0.014409221902017,0.246167146974063,1.8,0
4,150,47.39,9,10,1,0.166666666666667,0.315933333333333,0.36,0
1,1264,42.18,0,6,4,0.014240506329114,0.033370253164557,0,0
4,1785,65.03,4,3,4,0.007843137254902,0.03643137254902,0.285714285714286,0
2,315,33.18,2,7,4,0.050793650793651,0.105333333333333,0.125,0
1,88,40.15,10,1,3,0.011363636363636,0.45625,10,0
1,1809,64.74,1,8,1,0.012714206744058,0.035787728026534,0.043478260869565,1
6,1339,61.49,7,6,1,0.014189693801344,0.045922330097087,0.368421052631579,0
2,1173,29.03,8,2,5,0.004262574595055,0.024748508098892,1.6,0
5,597,49.72,11,10,2,0.045226130653266,0.083283082077052,0.407407407407407,0
1,612,31.64,0,7,4,0.013071895424837,0.051699346405229,0,0
3,790,84.05,4,6,0,0.024050632911392,0.106392405063291,0.210526315789474,0
5,33,65.62,5,1,5,0.03030303030303,1.98848484848485,5,0
3,1740,46.09,3,8,1,0.009770114942529,0.026488505747126,0.176470588235294,0
2,1023,73.78,2,3,4,0.002932551319648,0.072121212121212,0.666666666666667,0
4,1826,79.52,9,8,2,0.010952902519168,0.04354874041621,0.45,0
3,1422,6.21,8,7,3,0.0014064697609,0.004367088607595,4,0
6,1200,19.99,7,9,4,0.0075,0.016658333333333,0.777777777777778,0
1,808,11.71,10,4,2,0.014851485148515,0.014492574257426,0.833333333333333,0
2,410,62.06,9,4,5,0.024390243902439,0.151365853658537,0.9,0
5,1413,28.11,0,4,2,0.008492569002123,0.019893842887474,0,0
6,421,21.09,8,7,4,0.04750593824228,0.050095011876485,0.4,0
6,1060,99.75,8,2,1,0.014150943396226,0.094103773584906,0.533333333333333,0
5,11,79.66,1,5,4,2.18181818181818,7.24181818181818,0.041666666666667,0
3,448,65.18,2,4,5,0.037946428571429,0.145491071428571,0.117647058823529,0
5,1814,8.37,8,6,0,0.002205071664829,0.004614112458655,2,0
5,1184,88.05,6,8,5,0.014358108108108,0.074366554054054,0.352941176470588,0
6,1704,94.06,6,6,2,0.004694835680751,0.055199530516432,0.75,0
6,1488,41.73,3,9,1,0.008064516129032,0.02804435483871,0.25,0
3,527,80.08,11,5,5,0.030360531309298,0.151954459203036,0.6875,0
3,1116,24.18,6,7,0,0.013440860215054,0.021666666666667,0.4,0
3,245,21.93,5,5,4,0.016326530612245,0.089510204081633,1.25,0
1,1814,91.08,4,5,0,0.000551267916207,0.050209481808159,4,0
4,1480,65.67,2,7,5,0.02027027027027,0.044371621621622,0.066666666666667,0
5,1273,19.48,1,2,3,0.019638648860958,0.015302435192459,0.04,0
5,1232,47.15,0,1,4,0.001623376623377,0.038271103896104,0,0
3,19,20.01,7,8,4,0.052631578947368,1.05315789473684,7,0
4,919,58.56,7,4,0,0.013057671381937,0.063721436343852,0.583333333333333,0
5,1523,18.77,6,2,4,0.002626395272489,0.012324359816152,1.5,0
6,1307,75.25,7,6,5,0.012241775057383,0.057574598316756,0.4375,0
6,428,4.57,10,9,1,0.044392523364486,0.010677570093458,0.526315789473684,0
4,1082,79.13,11,3,3,0.024953789279113,0.073133086876155,0.407407407407407,0
4,438,90.43,2,10,5,0.009132420091324,0.206461187214612,0.5,0
5,1014,50.31,7,6,0,0.020710059171598,0.049615384615385,0.333333333333333,0
2,1117,80.84,5,1,3,0.013428827215757,0.07237242614145,0.333333333333333,0
4,1075,69.73,8,6,2,0.003720930232558,0.06486511627907,2,0
5,90,87.4,7,2,4,0.088888888888889,0.971111111111111,0.875,0
3,1219,11.24,11,6,0,0.002461033634126,0.009220672682527,3.66666666666667,0
4,944,28.13,8,10,4,0.011652542372881,0.029798728813559,0.727272727272727,0
2,522,6.78,4,3,4,0.032567049808429,0.012988505747126,0.235294117647059,0
4,1365,37.49,5,3,4,0.002930402930403,0.027465201465202,1.25,0
5,678,69.69,10,1,3,0.04424778761062,0.102787610619469,0.333333333333333,0
3,92,94.87,6,5,5,0.043478260869565,1.03119565217391,1.5,0
6,985,39.84,3,7,5,0.013197969543147,0.040446700507614,0.230769230769231,0
3,140,96.15,7,4,0,0.064285714285714,0.686785714285714,0.777777777777778,0
5,282,98.15,1,6,3,0.099290780141844,0.348049645390071,0.035714285714286,0
4,551,32.02,0,4,0,0.014519056261343,0.058112522686025,0,0
1,1265,14.8,5,4,2,0.006324110671937,0.011699604743083,0.625,0
3,1396,41.6,0,10,0,0.005014326647564,0.029799426934097,0,0
3,1229,58.32,6,10,5,0.022782750203417,0.047453213995118,0.214285714285714,0
4,1484,92.75,11,2,5,0.011455525606469,0.0625,0.647058823529412,0
5,599,24.54,2,6,2,0.025041736227045,0.040968280467446,0.133333333333333,0
3,375,91.15,6,4,2,0.064,0.243066666666667,0.25,0
4,405,97.38,7,4,4,0.049382716049383,0.240444444444444,0.35,0
3,1774,49.31,4,10,4,0.010146561443067,0.027795941375423,0.222222222222222,0
1,1054,35.18,1,3,3,0.000948766603416,0.033377609108159,1,0
3,176,88.98,5,10,2,0.034090909090909,0.505568181818182,0.833333333333333,0
3,1123,16.11,3,2,3,0.017809439002671,0.014345503116652,0.15,0
2,1793,2.33,10,5,1,0.011154489682097,0.001299498047964,0.5,0
4,1683,74.66,8,7,3,0.005347593582888,0.044361259655377,0.888888888888889,0
2,1649,55.81,1,10,0,0.005457853244391,0.033844754396604,0.111111111111111,0
3,1315,81.66,8,0,3,0.001520912547529,0.062098859315589,4,0
2,681,0.61,3,8,2,0.026431718061674,0.000895741556535,0.166666666666667,0
2,1210,25.72,4,3,3,0.000826446280992,0.021256198347107,4,0
5,713,50.15,4,8,3,0.035063113604488,0.070336605890603,0.16,0
3,763,62.93,11,4,0,0.039318479685452,0.082477064220184,0.366666666666667,0
1,1709,34.83,8,0,0,0.002925687536571,0.020380339379754,1.6,0
5,1631,82.26,1,7,1,0.009196811771919,0.050435315757204,0.066666666666667,0
1,673,77.29,9,8,1,0.037147102526003,0.114843982169391,0.36,1
3,404,44.62,4,5,3,0.02970297029703,0.110445544554455,0.333333333333333,0
3,141,84.92,5,0,3,0.078014184397163,0.602269503546099,0.454545454545455,0
1,298,14.91,5,8,5,0.067114093959732,0.05003355704698,0.25,0
3,533,32.81,2,0,1,0.015009380863039,0.06155722326454,0.25,0
4,823,90.65,1,5,3,0.006075334143378,0.110145808019441,0.2,0
3,933,30.73,1,9,5,0.008574490889603,0.032936763129689,0.125,0
4,1220,93.1,7,0,0,0.001639344262295,0.076311475409836,3.5,0
1,1315,89.78,5,3,1,0.002281368821293,0.068273764258555,1.66666666666667,0
1,1236,67.97,7,4,2,0.011326860841424,0.054991909385113,0.5,0
4,482,93.1,3,1,1,0.014522821576764,0.193153526970954,0.428571428571429,0
3,558,65.51,2,7,2,0.007168458781362,0.117401433691756,0.5,0
4,179,30.19,3,5,2,0.06145251396648,0.168659217877095,0.272727272727273,0
5,1692,73.74,1,2,2,0.00531914893617,0.043581560283688,0.111111111111111,0
3,474,32.3,9,7,3,0.037974683544304,0.068143459915612,0.5,0
2,456,88.51,10,6,0,0.00219298245614,0.194100877192982,10,0
4,474,86.63,9,8,1,0.056962025316456,0.182763713080169,0.333333333333333,0
3,1478,68.55,5,6,0,0.016238159675237,0.046380243572395,0.208333333333333,0
1,2,34.07,5,9,4,0.5,17.035,5,0
4,1210,16.35,9,10,3,0.012396694214876,0.013512396694215,0.6,0
3,559,52.69,3,9,0,0.023255813953488,0.094257602862254,0.230769230769231,0
1,667,26.44,10,7,4,0.001499250374813,0.039640179910045,10,0
2,303,88.23,11,5,1,0.02970297029703,0.291188118811881,1.22222222222222,0
6,1450,61.94,3,7,2,0.016551724137931,0.04271724137931,0.125,0
1,1309,27.63,2,5,4,0.006875477463713,0.021107715813598,0.222222222222222,0
3,562,73.28,1,10,3,0.044483985765125,0.130391459074733,0.04,0
6,407,62.09,7,3,3,0.039312039312039,0.152555282555283,0.4375,0
3,836,97.99,5,9,4,0.017942583732057,0.117212918660287,0.333333333333333,0
1,385,44.73,4,8,2,0.028571428571429,0.116181818181818,0.363636363636364,0
1,1538,60.68,8,6,5,0.012353706111834,0.039453836150845,0.421052631578947,1
4,839,82.62,8,0,3,0.017878426698451,0.098474374255066,0.533333333333333,0
1,532,93.35,0,4,4,0.011278195488722,0.17546992481203,0,0
3,421,79.04,4,2,0,0.007125890736342,0.187743467933492,1.33333333333333,0
4,13,73.98,10,9,5,1.46153846153846,5.69076923076923,0.526315789473684,0
1,1367,65.92,5,1,0,0.019751280175567,0.048222384784199,0.185185185185185,1
2,1265,10.51,6,7,5,0.012648221343874,0.008308300395257,0.375,0
2,922,26.5,9,10,2,0.003253796095445,0.028741865509761,3,0
2,1553,63.32,7,8,1,0.001931745009659,0.040772698003864,2.33333333333333,0
1,93,48.98,5,8,0,0.118279569892473,0.526666666666667,0.454545454545455,0
3,429,88.55,1,8,0,0.002331002331002,0.206410256410256,1,0
1,679,90.5,7,4,5,0.026509572901326,0.133284241531664,0.388888888888889,0
1,350,14.49,9,8,2,0.045714285714286,0.0414,0.5625,0
5,1600,43.51,4,0,0,0.0175,0.02719375,0.142857142857143,0
2,1576,60.52,5,7,2,0.006979695431472,0.038401015228426,0.454545454545455,0
1,1772,39.42,3,9,3,0.002257336343115,0.0222460496614,0.75,0
5,1442,92.56,10,0,2,0.01872399445215,0.064188626907074,0.37037037037037,0
6,583,71.9,9,8,0,0.048027444253859,0.123327615780446,0.321428571428571,0
5,570,24.44,1,9,3,0.02280701754386,0.042877192982456,0.076923076923077,0
3,1308,90.3,2,7,1,0.008409785932722,0.069036697247706,0.181818181818182,0
3,929,5.14,1,5,1,0.01184068891281,0.005532831001076,0.090909090909091,0
3,4,8.62,5,10,1,1.5,2.155,0.833333333333333,0
3,1371,10.9,2,7,4,0.007293946024799,0.007950401167031,0.2,0
4,502,75.97,5,3,0,0.027888446215139,0.151334661354582,0.357142857142857,0
2,987,26.32,6,5,0,0.026342451874367,0.026666666666667,0.230769230769231,0
3,703,47.17,8,8,4,0.005689900426743,0.067098150782361,2,0
6,1504,89.37,8,5,3,0.018617021276596,0.059421542553192,0.285714285714286,0
4,1738,70.03,10,9,2,0.005753739930955,0.040293440736479,1,0
1,467,87.58,0,8,2,0.057815845824411,0.187537473233405,0,1
1,1308,74.42,6,5,3,0.005351681957187,0.056896024464832,0.857142857142857,0
2,453,36.03,2,4,0,0.002207505518764,0.07953642384106,2,0
4,745,21.46,0,0,1,0.026845637583893,0.028805369127517,0,0
1,511,60.59,3,3,2,0.050880626223092,0.118571428571429,0.115384615384615,0
3,1421,10.78,5,8,4,0.009148486980999,0.007586206896552,0.384615384615385,0
2,160,92.21,6,0,4,0.08125,0.5763125,0.461538461538462,0
2,55,12.86,11,9,2,0.254545454545455,0.233818181818182,0.785714285714286,0
2,1637,70.76,1,4,0,0.001832620647526,0.043225412339646,0.333333333333333,0
4,1791,84.09,2,6,2,0.015075376884422,0.046951423785595,0.074074074074074,0
2,28,54.84,7,3,1,1,1.95857142857143,0.25,0
1,500,5.88,4,1,0,0.002,0.01176,4,0
5,119,29.69,4,5,2,0.100840336134454,0.249495798319328,0.333333333333333,0
2,741,51.85,4,10,4,0.002699055330634,0.069973009446694,2,0
2,1560,33.53,3,1,4,0.001282051282051,0.02149358974359,1.5,0
1,321,43.28,11,7,5,0.090342679127726,0.134828660436137,0.379310344827586,1
4,1413,33.23,6,5,0,0.017692852087757,0.023517338995046,0.24,0
4,113,58.9,9,4,0,0.256637168141593,0.521238938053097,0.310344827586207,0
2,1178,26.85,2,0,0,0.007640067911715,0.022792869269949,0.222222222222222,0
2,50,4.1,2,5,3,0.54,0.082,0.074074074074074,0
3,1085,53.76,8,7,0,0.004608294930876,0.049548387096774,1.6,0
2,1493,12.28,11,7,2,0.007367716008038,0.008225050234427,1,0
1,242,39.24,8,5,4,0.033057851239669,0.162148760330579,1,0
3,596,10.74,2,1,2,0.013422818791946,0.018020134228188,0.25,0
5,302,39.38,2,3,3,0.056291390728477,0.130397350993377,0.117647058823529,0
1,1625,89.93,11,3,0,0.011692307692308,0.055341538461539,0.578947368421053,1
5,1073,93.97,6,1,2,0.003727865796831,0.08757688723206,1.5,0
2,941,90.78,9,2,3,0.015940488841658,0.096471838469713,0.6,0
3,667,14.56,3,7,2,0.035982008995502,0.021829085457271,0.125,0
3,557,65.74,11,2,3,0.035906642728905,0.11802513464991,0.55,0
5,589,25.03,2,7,5,0.018675721561969,0.042495755517827,0.181818181818182,0
1,1262,65.81,9,3,5,0.011093502377179,0.052147385103011,0.642857142857143,0
1,1007,76.01,1,6,1,0.001986097318769,0.075481628599801,0.5,0
2,826,34.47,1,1,2,0.002421307506053,0.041731234866828,0.5,0
2,467,92.95,6,3,4,0.057815845824411,0.199036402569593,0.222222222222222,0
1,1681,60.33,10,0,0,0.013682331945271,0.035889351576443,0.434782608695652,1
2,166,23.92,11,2,5,0.072289156626506,0.144096385542169,0.916666666666667,0
6,1019,35.72,8,8,5,0.00883218842002,0.035053974484789,0.888888888888889,0
2,772,73.41,7,7,1,0.024611398963731,0.09509067357513,0.368421052631579,0
2,1767,63.45,11,1,1,0.013016411997736,0.035908319185059,0.478260869565217,0
1,498,61.62,2,0,2,0.038152610441767,0.123734939759036,0.105263157894737,0
3,1451,11.9,9,1,4,0.008959338387319,0.008201240523777,0.692307692307692,0
6,575,8.55,5,1,0,0.050434782608696,0.014869565217391,0.172413793103448,0
6,865,31.84,10,7,3,0.017341040462428,0.036809248554913,0.666666666666667,0
2,1571,12.01,8,8,5,0.006365372374284,0.007644812221515,0.8,0
6,1807,65.04,9,5,0,0.014388489208633,0.035993359158827,0.346153846153846,0
1,1381,69.57,1,9,4,0.016654598117306,0.050376538740044,0.043478260869565,1
3,956,2.36,0,6,5,0.009414225941423,0.002468619246862,0,0
1,796,28.96,5,3,2,0.020100502512563,0.036381909547739,0.3125,0
1,338,36.45,10,10,5,0.071005917159763,0.107840236686391,0.416666666666667,1
4,1175,74.52,4,4,3,0.012765957446809,0.063421276595745,0.266666666666667,0
2,1027,39.9,0,4,2,0.011684518013632,0.038851022395326,0,0
6,1507,23.96,1,0,4,0.015925680159257,0.015899137358991,0.041666666666667,0
3,130,42.82,6,0,5,0.2,0.329384615384615,0.230769230769231,0
1,1380,54.08,8,4,1,0.010144927536232,0.039188405797101,0.571428571428571,0
2,755,56.06,11,5,3,0.019867549668874,0.074251655629139,0.733333333333333,0
1,383,3.35,3,8,1,0.023498694516971,0.008746736292428,0.333333333333333,0
2,1461,39.82,6,9,1,0.017111567419576,0.0272553045859,0.24,1
3,916,21.73,4,0,2,0.013100436681223,0.023722707423581,0.333333333333333,0
3,557,69.06,10,0,5,0.025134649910233,0.123985637342908,0.714285714285714,0
2,770,9.17,11,10,5,0.02987012987013,0.011909090909091,0.478260869565217,0
1,866,44.22,3,9,5,0.018475750577367,0.051062355658199,0.1875,0
3,1563,87.86,4,1,0,0.005758157389635,0.056212412028151,0.444444444444444,0
2,1775,5.79,11,8,4,0.014084507042254,0.003261971830986,0.44,1
